id,date,store_nbr,item_nbr,city,type_store,cluster,family,perishable,type_holiday,locale,transferred,unit_sales
33547,1/2/13,45,103665,Quito,A,11,BREAD/BAKERY,1.0,,,,8.0
33548,1/2/13,45,105574,Quito,A,11,GROCERY I,0.0,,,,42.0
33549,1/2/13,45,105575,Quito,A,11,GROCERY I,0.0,,,,83.0
33550,1/2/13,45,105577,Quito,A,11,GROCERY I,0.0,,,,11.0
33551,1/2/13,45,105693,Quito,A,11,GROCERY I,0.0,,,,2.0
33552,1/2/13,45,105737,Quito,A,11,GROCERY I,0.0,,,,6.0
33553,1/2/13,45,105857,Quito,A,11,GROCERY I,0.0,,,,42.0
33554,1/2/13,45,108079,Quito,A,11,GROCERY I,0.0,,,,2.0
33555,1/2/13,45,108696,Quito,A,11,DELI,1.0,,,,21.0
33556,1/2/13,45,108698,Quito,A,11,DELI,1.0,,,,14.0
33557,1/2/13,45,108701,Quito,A,11,DELI,1.0,,,,21.0
34779,1/2/13,46,103665,Quito,A,14,GROCERY I,0.0,,,,7.0
34779,1/2/13,46,103665,Quito,A,14,BREAD/BAKERY,1.0,,,,7.0
34780,1/2/13,46,105574,Quito,A,14,GROCERY I,0.0,,,,27.0
34781,1/2/13,46,105575,Quito,A,14,GROCERY I,0.0,,,,60.0
34782,1/2/13,46,105577,Quito,A,14,GROCERY I,0.0,,,,23.0
34783,1/2/13,46,105693,Quito,A,14,GROCERY I,0.0,,,,2.0
34784,1/2/13,46,105737,Quito,A,14,GROCERY I,0.0,,,,16.0
34785,1/2/13,46,105857,Quito,A,14,GROCERY I,0.0,,,,24.0
34786,1/2/13,46,106716,Quito,A,14,GROCERY I,0.0,,,,41.0
34787,1/2/13,46,108079,Quito,A,14,GROCERY I,0.0,,,,1.0
34788,1/2/13,46,108696,Quito,A,14,DELI,1.0,,,,55.0
34789,1/2/13,46,108698,Quito,A,14,DELI,1.0,,,,7.0
34790,1/2/13,46,108701,Quito,A,14,DELI,1.0,,,,37.0
35958,1/2/13,47,103665,Quito,A,14,GROCERY I,0.0,,,,11.0
35958,1/2/13,47,103665,Quito,A,14,BREAD/BAKERY,1.0,,,,11.0
35959,1/2/13,47,105574,Quito,A,14,GROCERY I,0.0,,,,57.0
35960,1/2/13,47,105575,Quito,A,14,GROCERY I,0.0,,,,98.0
35961,1/2/13,47,105577,Quito,A,14,GROCERY I,0.0,,,,2.0
35962,1/2/13,47,105693,Quito,A,14,GROCERY I,0.0,,,,8.0
35963,1/2/13,47,105737,Quito,A,14,GROCERY I,0.0,,,,18.0
35964,1/2/13,47,105857,Quito,A,14,GROCERY I,0.0,,,,27.0
35965,1/2/13,47,106716,Quito,A,14,GROCERY I,0.0,,,,40.0
35966,1/2/13,47,108079,Quito,A,14,GROCERY I,0.0,,,,1.0
35967,1/2/13,47,108696,Quito,A,14,DELI,1.0,,,,31.0
35968,1/2/13,47,108698,Quito,A,14,DELI,1.0,,,,18.0
35969,1/2/13,47,108701,Quito,A,14,DELI,1.0,,,,11.0
37167,1/2/13,48,103665,Quito,A,14,BREAD/BAKERY,1.0,,,,10.0
37167,1/2/13,48,103665,Quito,A,14,GROCERY I,0.0,,,,10.0
37168,1/2/13,48,105574,Quito,A,14,GROCERY I,0.0,,,,36.0
37169,1/2/13,48,105575,Quito,A,14,GROCERY I,0.0,,,,78.0
37170,1/2/13,48,105577,Quito,A,14,GROCERY I,0.0,,,,24.0
37171,1/2/13,48,105693,Quito,A,14,GROCERY I,0.0,,,,8.0
37172,1/2/13,48,105737,Quito,A,14,GROCERY I,0.0,,,,1.0
37173,1/2/13,48,105857,Quito,A,14,GROCERY I,0.0,,,,5.0
37174,1/2/13,48,106716,Quito,A,14,GROCERY I,0.0,,,,25.0
37175,1/2/13,48,108079,Quito,A,14,GROCERY I,0.0,,,,1.0
37176,1/2/13,48,108696,Quito,A,14,DELI,1.0,,,,22.0
37177,1/2/13,48,108698,Quito,A,14,DELI,1.0,,,,4.0
37178,1/2/13,48,108701,Quito,A,14,DELI,1.0,,,,52.0
38289,1/2/13,49,103665,Quito,A,11,GROCERY I,0.0,,,,4.0
38289,1/2/13,49,103665,Quito,A,11,BREAD/BAKERY,1.0,,,,4.0
38290,1/2/13,49,105574,Quito,A,11,GROCERY I,0.0,,,,51.0
38291,1/2/13,49,105575,Quito,A,11,GROCERY I,0.0,,,,26.0
38292,1/2/13,49,105577,Quito,A,11,GROCERY I,0.0,,,,3.0
38293,1/2/13,49,105693,Quito,A,11,GROCERY I,0.0,,,,2.0
38294,1/2/13,49,105737,Quito,A,11,GROCERY I,0.0,,,,10.0
38295,1/2/13,49,105857,Quito,A,11,GROCERY I,0.0,,,,15.0
38296,1/2/13,49,106716,Quito,A,11,GROCERY I,0.0,,,,6.0
38297,1/2/13,49,108696,Quito,A,11,DELI,1.0,,,,5.0
38298,1/2/13,49,108698,Quito,A,11,DELI,1.0,,,,9.0
38299,1/2/13,49,108701,Quito,A,11,DELI,1.0,,,,5.0
39450,1/2/13,50,103665,Ambato,A,14,GROCERY I,0.0,,,,6.0
39450,1/2/13,50,103665,Ambato,A,14,BREAD/BAKERY,1.0,,,,6.0
39451,1/2/13,50,105574,Ambato,A,14,GROCERY I,0.0,,,,16.0
39452,1/2/13,50,105575,Ambato,A,14,GROCERY I,0.0,,,,38.0
39453,1/2/13,50,105693,Ambato,A,14,GROCERY I,0.0,,,,7.0
39454,1/2/13,50,105737,Ambato,A,14,GROCERY I,0.0,,,,16.0
39455,1/2/13,50,105857,Ambato,A,14,GROCERY I,0.0,,,,12.0
39456,1/2/13,50,106716,Ambato,A,14,GROCERY I,0.0,,,,9.0
39457,1/2/13,50,108696,Ambato,A,14,DELI,1.0,,,,9.0
39458,1/2/13,50,108698,Ambato,A,14,DELI,1.0,,,,5.0
40590,1/2/13,51,103665,Guayaquil,A,17,BREAD/BAKERY,1.0,,,,6.0
40590,1/2/13,51,103665,Guayaquil,A,17,GROCERY I,0.0,,,,6.0
40591,1/2/13,51,105574,Guayaquil,A,17,GROCERY I,0.0,,,,24.0
40592,1/2/13,51,105575,Guayaquil,A,17,GROCERY I,0.0,,,,8.0
40593,1/2/13,51,105577,Guayaquil,A,17,GROCERY I,0.0,,,,8.0
40594,1/2/13,51,105693,Guayaquil,A,17,GROCERY I,0.0,,,,9.0
40595,1/2/13,51,105737,Guayaquil,A,17,GROCERY I,0.0,,,,48.0
40596,1/2/13,51,105857,Guayaquil,A,17,GROCERY I,0.0,,,,1.0
40597,1/2/13,51,106716,Guayaquil,A,17,GROCERY I,0.0,,,,3.0
40598,1/2/13,51,108696,Guayaquil,A,17,DELI,1.0,,,,3.0
40599,1/2/13,51,108698,Guayaquil,A,17,DELI,1.0,,,,6.0
41648,1/2/13,54,103501,El Carmen,C,3,CLEANING,0.0,,,,10.0
41649,1/2/13,54,105576,El Carmen,C,3,GROCERY I,0.0,,,,15.0
41650,1/2/13,54,105693,El Carmen,C,3,GROCERY I,0.0,,,,8.0
41651,1/2/13,54,106716,El Carmen,C,3,GROCERY I,0.0,,,,6.0
41652,1/2/13,54,108696,El Carmen,C,3,DELI,1.0,,,,2.0
41653,1/2/13,54,108701,El Carmen,C,3,DELI,1.0,,,,1.0
42254,1/3/13,1,103665,Quito,D,13,BREAD/BAKERY,1.0,,,,3.0
42254,1/3/13,1,103665,Quito,D,13,GROCERY I,0.0,,,,3.0
42255,1/3/13,1,105574,Quito,D,13,GROCERY I,0.0,,,,4.0
42256,1/3/13,1,105575,Quito,D,13,GROCERY I,0.0,,,,6.0
42257,1/3/13,1,105577,Quito,D,13,GROCERY I,0.0,,,,2.0
42258,1/3/13,1,105693,Quito,D,13,GROCERY I,0.0,,,,2.0
42259,1/3/13,1,105737,Quito,D,13,GROCERY I,0.0,,,,1.0
42260,1/3/13,1,105857,Quito,D,13,GROCERY I,0.0,,,,4.0
42261,1/3/13,1,108698,Quito,D,13,DELI,1.0,,,,3.0
42262,1/3/13,1,108701,Quito,D,13,DELI,1.0,,,,3.0
43221,1/3/13,2,103665,Quito,D,13,GROCERY I,0.0,,,,8.0
43221,1/3/13,2,103665,Quito,D,13,BREAD/BAKERY,1.0,,,,8.0
43222,1/3/13,2,105574,Quito,D,13,GROCERY I,0.0,,,,12.0
43223,1/3/13,2,105575,Quito,D,13,GROCERY I,0.0,,,,4.0
43224,1/3/13,2,105577,Quito,D,13,GROCERY I,0.0,,,,4.0
43225,1/3/13,2,105737,Quito,D,13,GROCERY I,0.0,,,,10.0
43226,1/3/13,2,105857,Quito,D,13,GROCERY I,0.0,,,,23.0
43227,1/3/13,2,106716,Quito,D,13,GROCERY I,0.0,,,,7.0
43228,1/3/13,2,108079,Quito,D,13,GROCERY I,0.0,,,,2.0
43229,1/3/13,2,108696,Quito,D,13,DELI,1.0,,,,3.0
43230,1/3/13,2,108698,Quito,D,13,DELI,1.0,,,,3.0
43231,1/3/13,2,108701,Quito,D,13,DELI,1.0,,,,1.0
44255,1/3/13,3,103665,Quito,D,8,BREAD/BAKERY,1.0,,,,23.0
44255,1/3/13,3,103665,Quito,D,8,GROCERY I,0.0,,,,23.0
44256,1/3/13,3,105574,Quito,D,8,GROCERY I,0.0,,,,29.0
44257,1/3/13,3,105575,Quito,D,8,GROCERY I,0.0,,,,13.0
44258,1/3/13,3,105577,Quito,D,8,GROCERY I,0.0,,,,13.0
44259,1/3/13,3,105693,Quito,D,8,GROCERY I,0.0,,,,6.0
44260,1/3/13,3,105737,Quito,D,8,GROCERY I,0.0,,,,6.0
44261,1/3/13,3,105857,Quito,D,8,GROCERY I,0.0,,,,31.0
44262,1/3/13,3,106716,Quito,D,8,GROCERY I,0.0,,,,11.0
44263,1/3/13,3,108079,Quito,D,8,GROCERY I,0.0,,,,2.0
44264,1/3/13,3,108696,Quito,D,8,DELI,1.0,,,,5.0
44265,1/3/13,3,108698,Quito,D,8,DELI,1.0,,,,7.0
45429,1/3/13,4,103665,Quito,D,9,BREAD/BAKERY,1.0,,,,9.0
45429,1/3/13,4,103665,Quito,D,9,GROCERY I,0.0,,,,9.0
45430,1/3/13,4,105574,Quito,D,9,GROCERY I,0.0,,,,6.0
45431,1/3/13,4,105575,Quito,D,9,GROCERY I,0.0,,,,16.0
45432,1/3/13,4,105577,Quito,D,9,GROCERY I,0.0,,,,3.0
45433,1/3/13,4,105693,Quito,D,9,GROCERY I,0.0,,,,2.0
45434,1/3/13,4,105737,Quito,D,9,GROCERY I,0.0,,,,7.0
45435,1/3/13,4,105857,Quito,D,9,GROCERY I,0.0,,,,4.0
45436,1/3/13,4,106716,Quito,D,9,GROCERY I,0.0,,,,5.0
45437,1/3/13,4,108696,Quito,D,9,DELI,1.0,,,,2.0
45438,1/3/13,4,108698,Quito,D,9,DELI,1.0,,,,8.0
46422,1/3/13,5,103665,Santo Domingo,D,4,BREAD/BAKERY,1.0,,,,2.0
46422,1/3/13,5,103665,Santo Domingo,D,4,GROCERY I,0.0,,,,2.0
46423,1/3/13,5,105574,Santo Domingo,D,4,GROCERY I,0.0,,,,13.0
46424,1/3/13,5,105575,Santo Domingo,D,4,GROCERY I,0.0,,,,21.0
46425,1/3/13,5,105577,Santo Domingo,D,4,GROCERY I,0.0,,,,12.0
46426,1/3/13,5,105693,Santo Domingo,D,4,GROCERY I,0.0,,,,6.0
46427,1/3/13,5,105737,Santo Domingo,D,4,GROCERY I,0.0,,,,6.0
46428,1/3/13,5,105857,Santo Domingo,D,4,GROCERY I,0.0,,,,8.0
46429,1/3/13,5,106716,Santo Domingo,D,4,GROCERY I,0.0,,,,6.0
46430,1/3/13,5,108696,Santo Domingo,D,4,DELI,1.0,,,,3.0
46431,1/3/13,5,108698,Santo Domingo,D,4,DELI,1.0,,,,1.0
46432,1/3/13,5,108701,Santo Domingo,D,4,DELI,1.0,,,,6.0
47425,1/3/13,6,103665,Quito,D,13,BREAD/BAKERY,1.0,,,,12.0
47425,1/3/13,6,103665,Quito,D,13,GROCERY I,0.0,,,,12.0
47426,1/3/13,6,105574,Quito,D,13,GROCERY I,0.0,,,,1.0
47427,1/3/13,6,105575,Quito,D,13,GROCERY I,0.0,,,,7.0
47428,1/3/13,6,105577,Quito,D,13,GROCERY I,0.0,,,,11.0
47429,1/3/13,6,105693,Quito,D,13,GROCERY I,0.0,,,,4.0
47430,1/3/13,6,105737,Quito,D,13,GROCERY I,0.0,,,,2.0
47431,1/3/13,6,105857,Quito,D,13,GROCERY I,0.0,,,,17.0
47432,1/3/13,6,106716,Quito,D,13,GROCERY I,0.0,,,,13.0
47433,1/3/13,6,108079,Quito,D,13,GROCERY I,0.0,,,,2.0
47434,1/3/13,6,108696,Quito,D,13,DELI,1.0,,,,5.0
48550,1/3/13,7,103665,Quito,D,8,GROCERY I,0.0,,,,2.0
48550,1/3/13,7,103665,Quito,D,8,BREAD/BAKERY,1.0,,,,2.0
48551,1/3/13,7,105574,Quito,D,8,GROCERY I,0.0,,,,13.0
48552,1/3/13,7,105575,Quito,D,8,GROCERY I,0.0,,,,10.0
48553,1/3/13,7,105577,Quito,D,8,GROCERY I,0.0,,,,1.0
48554,1/3/13,7,105693,Quito,D,8,GROCERY I,0.0,,,,4.0
48555,1/3/13,7,105737,Quito,D,8,GROCERY I,0.0,,,,5.0
48556,1/3/13,7,105857,Quito,D,8,GROCERY I,0.0,,,,12.0
48557,1/3/13,7,106716,Quito,D,8,GROCERY I,0.0,,,,7.0
48558,1/3/13,7,108079,Quito,D,8,GROCERY I,0.0,,,,1.0
48559,1/3/13,7,108698,Quito,D,8,DELI,1.0,,,,3.0
49566,1/3/13,8,103520,Quito,D,8,GROCERY I,0.0,,,,7.0
49567,1/3/13,8,103665,Quito,D,8,GROCERY I,0.0,,,,4.0
49567,1/3/13,8,103665,Quito,D,8,BREAD/BAKERY,1.0,,,,4.0
49568,1/3/13,8,105574,Quito,D,8,GROCERY I,0.0,,,,16.0
49569,1/3/13,8,105575,Quito,D,8,GROCERY I,0.0,,,,11.0
49570,1/3/13,8,105577,Quito,D,8,GROCERY I,0.0,,,,11.0
49571,1/3/13,8,105737,Quito,D,8,GROCERY I,0.0,,,,4.0
49572,1/3/13,8,105857,Quito,D,8,GROCERY I,0.0,,,,2.0
49573,1/3/13,8,106716,Quito,D,8,GROCERY I,0.0,,,,3.0
49574,1/3/13,8,108696,Quito,D,8,DELI,1.0,,,,5.0
49575,1/3/13,8,108698,Quito,D,8,DELI,1.0,,,,5.0
49576,1/3/13,8,108701,Quito,D,8,DELI,1.0,,,,2.0
50700,1/3/13,9,103501,Quito,B,6,CLEANING,0.0,,,,5.0
50701,1/3/13,9,103665,Quito,B,6,BREAD/BAKERY,1.0,,,,3.0
50701,1/3/13,9,103665,Quito,B,6,GROCERY I,0.0,,,,3.0
50702,1/3/13,9,105576,Quito,B,6,GROCERY I,0.0,,,,13.0
50703,1/3/13,9,105857,Quito,B,6,GROCERY I,0.0,,,,10.0
50704,1/3/13,9,108696,Quito,B,6,DELI,1.0,,,,1.0
50705,1/3/13,9,108698,Quito,B,6,DELI,1.0,,,,1.0
50706,1/3/13,9,108701,Quito,B,6,DELI,1.0,,,,7.0
51688,1/3/13,10,103501,Quito,C,15,CLEANING,0.0,,,,7.0
51689,1/3/13,10,105576,Quito,C,15,GROCERY I,0.0,,,,8.0
51690,1/3/13,10,105857,Quito,C,15,GROCERY I,0.0,,,,2.0
51691,1/3/13,10,106716,Quito,C,15,GROCERY I,0.0,,,,10.0
51692,1/3/13,10,108079,Quito,C,15,GROCERY I,0.0,,,,2.0
51693,1/3/13,10,108696,Quito,C,15,DELI,1.0,,,,6.0
52326,1/3/13,11,103501,Cayambe,B,6,CLEANING,0.0,,,,10.0
52327,1/3/13,11,103665,Cayambe,B,6,GROCERY I,0.0,,,,3.0
52327,1/3/13,11,103665,Cayambe,B,6,BREAD/BAKERY,1.0,,,,3.0
52328,1/3/13,11,105576,Cayambe,B,6,GROCERY I,0.0,,,,14.0
52329,1/3/13,11,105693,Cayambe,B,6,GROCERY I,0.0,,,,5.0
52330,1/3/13,11,108696,Cayambe,B,6,DELI,1.0,,,,9.0
52331,1/3/13,11,108698,Cayambe,B,6,DELI,1.0,,,,4.0
52332,1/3/13,11,108701,Cayambe,B,6,DELI,1.0,,,,8.0
53231,1/3/13,12,103501,Latacunga,C,15,CLEANING,0.0,,,,7.0
53232,1/3/13,12,105576,Latacunga,C,15,GROCERY I,0.0,,,,9.0
53233,1/3/13,12,105857,Latacunga,C,15,GROCERY I,0.0,,,,6.0
53234,1/3/13,12,106716,Latacunga,C,15,GROCERY I,0.0,,,,10.0
53235,1/3/13,12,108079,Latacunga,C,15,GROCERY I,0.0,,,,3.0
53236,1/3/13,12,108696,Latacunga,C,15,DELI,1.0,,,,4.0
53237,1/3/13,12,108701,Latacunga,C,15,DELI,1.0,,,,3.0
53923,1/3/13,13,103501,Latacunga,C,15,CLEANING,0.0,,,,2.0
53924,1/3/13,13,105576,Latacunga,C,15,GROCERY I,0.0,,,,14.0
53925,1/3/13,13,106716,Latacunga,C,15,GROCERY I,0.0,,,,11.0
53926,1/3/13,13,108696,Latacunga,C,15,DELI,1.0,,,,3.0
53927,1/3/13,13,108701,Latacunga,C,15,DELI,1.0,,,,5.0
54555,1/3/13,14,103501,Riobamba,C,7,CLEANING,0.0,,,,16.0
54556,1/3/13,14,105576,Riobamba,C,7,GROCERY I,0.0,,,,10.0
54557,1/3/13,14,105857,Riobamba,C,7,GROCERY I,0.0,,,,5.0
54558,1/3/13,14,106716,Riobamba,C,7,GROCERY I,0.0,,,,12.0
54559,1/3/13,14,108079,Riobamba,C,7,GROCERY I,0.0,,,,2.0
54560,1/3/13,14,108701,Riobamba,C,7,DELI,1.0,,,,2.0
55217,1/3/13,15,103501,Ibarra,C,15,CLEANING,0.0,,,,9.0
55218,1/3/13,15,105576,Ibarra,C,15,GROCERY I,0.0,,,,9.0
55219,1/3/13,15,106716,Ibarra,C,15,GROCERY I,0.0,,,,8.0
55220,1/3/13,15,108079,Ibarra,C,15,GROCERY I,0.0,,,,1.0
55221,1/3/13,15,108696,Ibarra,C,15,DELI,1.0,,,,1.0
55222,1/3/13,15,108701,Ibarra,C,15,DELI,1.0,,,,8.0
55934,1/3/13,16,103501,Santo Domingo,C,3,CLEANING,0.0,,,,11.0
55935,1/3/13,16,105576,Santo Domingo,C,3,GROCERY I,0.0,,,,8.0
55936,1/3/13,16,105693,Santo Domingo,C,3,GROCERY I,0.0,,,,12.0
55937,1/3/13,16,106716,Santo Domingo,C,3,GROCERY I,0.0,,,,8.0
55938,1/3/13,16,108079,Santo Domingo,C,3,GROCERY I,0.0,,,,1.0
55939,1/3/13,16,108696,Santo Domingo,C,3,DELI,1.0,,,,9.0
55940,1/3/13,16,108701,Santo Domingo,C,3,DELI,1.0,,,,4.0
56642,1/3/13,17,103501,Quito,C,12,CLEANING,0.0,,,,8.0
56643,1/3/13,17,105576,Quito,C,12,GROCERY I,0.0,,,,22.0
56644,1/3/13,17,105857,Quito,C,12,GROCERY I,0.0,,,,11.0
56645,1/3/13,17,106716,Quito,C,12,GROCERY I,0.0,,,,6.0
56646,1/3/13,17,108079,Quito,C,12,GROCERY I,0.0,,,,1.0
56647,1/3/13,17,108696,Quito,C,12,DELI,1.0,,,,7.0
56648,1/3/13,17,108701,Quito,C,12,DELI,1.0,,,,2.0
57349,1/3/13,18,103501,Quito,B,16,CLEANING,0.0,,,,5.0
57350,1/3/13,18,103665,Quito,B,16,GROCERY I,0.0,,,,1.0
57350,1/3/13,18,103665,Quito,B,16,BREAD/BAKERY,1.0,,,,1.0
57351,1/3/13,18,105576,Quito,B,16,GROCERY I,0.0,,,,8.0
57352,1/3/13,18,105693,Quito,B,16,GROCERY I,0.0,,,,1.0
57353,1/3/13,18,105857,Quito,B,16,GROCERY I,0.0,,,,3.0
57354,1/3/13,18,106716,Quito,B,16,GROCERY I,0.0,,,,1.0
57355,1/3/13,18,108079,Quito,B,16,GROCERY I,0.0,,,,1.0
57356,1/3/13,18,108696,Quito,B,16,DELI,1.0,,,,6.0
57357,1/3/13,18,108698,Quito,B,16,DELI,1.0,,,,6.0
57358,1/3/13,18,108701,Quito,B,16,DELI,1.0,,,,1.0
58191,1/3/13,19,103501,Guaranda,C,15,CLEANING,0.0,,,,2.0
58192,1/3/13,19,103520,Guaranda,C,15,GROCERY I,0.0,,,,1.0
58193,1/3/13,19,105576,Guaranda,C,15,GROCERY I,0.0,,,,4.0
58194,1/3/13,19,106716,Guaranda,C,15,GROCERY I,0.0,,,,10.0
58195,1/3/13,19,108079,Guaranda,C,15,GROCERY I,0.0,,,,2.0
58196,1/3/13,19,108696,Guaranda,C,15,DELI,1.0,,,,2.0
58197,1/3/13,19,108701,Guaranda,C,15,DELI,1.0,,,,1.0
58813,1/3/13,23,103520,Ambato,D,9,GROCERY I,0.0,,,,6.0
58814,1/3/13,23,103665,Ambato,D,9,BREAD/BAKERY,1.0,,,,3.0
58814,1/3/13,23,103665,Ambato,D,9,GROCERY I,0.0,,,,3.0
58815,1/3/13,23,105574,Ambato,D,9,GROCERY I,0.0,,,,7.0
58816,1/3/13,23,105575,Ambato,D,9,GROCERY I,0.0,,,,7.0
58817,1/3/13,23,105577,Ambato,D,9,GROCERY I,0.0,,,,2.0
58818,1/3/13,23,105737,Ambato,D,9,GROCERY I,0.0,,,,1.0
58819,1/3/13,23,105857,Ambato,D,9,GROCERY I,0.0,,,,1.0
58820,1/3/13,23,106716,Ambato,D,9,GROCERY I,0.0,,,,3.0
58821,1/3/13,23,108698,Ambato,D,9,DELI,1.0,,,,3.0
59691,1/3/13,24,103665,Guayaquil,D,1,BREAD/BAKERY,1.0,,,,6.0
59691,1/3/13,24,103665,Guayaquil,D,1,GROCERY I,0.0,,,,6.0
59692,1/3/13,24,105574,Guayaquil,D,1,GROCERY I,0.0,,,,1.0
59693,1/3/13,24,105575,Guayaquil,D,1,GROCERY I,0.0,,,,2.0
59694,1/3/13,24,105577,Guayaquil,D,1,GROCERY I,0.0,,,,1.0
59695,1/3/13,24,105693,Guayaquil,D,1,GROCERY I,0.0,,,,6.0
59696,1/3/13,24,105737,Guayaquil,D,1,GROCERY I,0.0,,,,16.0
59697,1/3/13,24,105857,Guayaquil,D,1,GROCERY I,0.0,,,,4.0
59698,1/3/13,24,106716,Guayaquil,D,1,GROCERY I,0.0,,,,4.0
59699,1/3/13,24,108696,Guayaquil,D,1,DELI,1.0,,,,2.0
59700,1/3/13,24,108698,Guayaquil,D,1,DELI,1.0,,,,6.0
60693,1/3/13,25,105574,Salinas,D,1,GROCERY I,0.0,,,,2.0
60694,1/3/13,25,105575,Salinas,D,1,GROCERY I,0.0,,,,5.0
60695,1/3/13,25,105577,Salinas,D,1,GROCERY I,0.0,,,,2.0
60696,1/3/13,25,105693,Salinas,D,1,GROCERY I,0.0,,,,2.0
60697,1/3/13,25,105737,Salinas,D,1,GROCERY I,0.0,,,,9.0
60698,1/3/13,25,105857,Salinas,D,1,GROCERY I,0.0,,,,7.0
60699,1/3/13,25,106716,Salinas,D,1,GROCERY I,0.0,,,,4.0
60700,1/3/13,25,108079,Salinas,D,1,GROCERY I,0.0,,,,1.0
60701,1/3/13,25,108701,Salinas,D,1,DELI,1.0,,,,2.0
61492,1/3/13,26,105574,Guayaquil,D,10,GROCERY I,0.0,,,,19.0
61493,1/3/13,26,105575,Guayaquil,D,10,GROCERY I,0.0,,,,9.0
61494,1/3/13,26,105693,Guayaquil,D,10,GROCERY I,0.0,,,,6.0
61495,1/3/13,26,105857,Guayaquil,D,10,GROCERY I,0.0,,,,2.0
61496,1/3/13,26,106716,Guayaquil,D,10,GROCERY I,0.0,,,,2.0
61497,1/3/13,26,108701,Guayaquil,D,10,DELI,1.0,,,,1.0
62187,1/3/13,27,103665,Daule,D,1,BREAD/BAKERY,1.0,,,,6.0
62187,1/3/13,27,103665,Daule,D,1,GROCERY I,0.0,,,,6.0
62188,1/3/13,27,105574,Daule,D,1,GROCERY I,0.0,,,,1.0
62189,1/3/13,27,105575,Daule,D,1,GROCERY I,0.0,,,,2.0
62190,1/3/13,27,105577,Daule,D,1,GROCERY I,0.0,,,,1.0
62191,1/3/13,27,105693,Daule,D,1,GROCERY I,0.0,,,,2.0
62192,1/3/13,27,105737,Daule,D,1,GROCERY I,0.0,,,,7.0
62193,1/3/13,27,106716,Daule,D,1,GROCERY I,0.0,,,,1.0
63011,1/3/13,28,103501,Guayaquil,E,10,CLEANING,0.0,,,,4.0
63012,1/3/13,28,103665,Guayaquil,E,10,BREAD/BAKERY,1.0,,,,3.0
63012,1/3/13,28,103665,Guayaquil,E,10,GROCERY I,0.0,,,,3.0
63013,1/3/13,28,105576,Guayaquil,E,10,GROCERY I,0.0,,,,14.0
63014,1/3/13,28,105693,Guayaquil,E,10,GROCERY I,0.0,,,,3.0
63015,1/3/13,28,105857,Guayaquil,E,10,GROCERY I,0.0,,,,5.0
63016,1/3/13,28,106716,Guayaquil,E,10,GROCERY I,0.0,,,,5.0
63017,1/3/13,28,108701,Guayaquil,E,10,DELI,1.0,,,,4.0
63797,1/3/13,30,103501,Guayaquil,C,3,CLEANING,0.0,,,,6.0
63798,1/3/13,30,103520,Guayaquil,C,3,GROCERY I,0.0,,,,1.0
63799,1/3/13,30,105693,Guayaquil,C,3,GROCERY I,0.0,,,,4.0
63800,1/3/13,30,105857,Guayaquil,C,3,GROCERY I,0.0,,,,1.0
63801,1/3/13,30,106716,Guayaquil,C,3,GROCERY I,0.0,,,,2.0
63802,1/3/13,30,108696,Guayaquil,C,3,DELI,1.0,,,,3.0
64350,1/3/13,31,103501,Babahoyo,B,10,CLEANING,0.0,,,,8.0
64351,1/3/13,31,103665,Babahoyo,B,10,GROCERY I,0.0,,,,3.0
64351,1/3/13,31,103665,Babahoyo,B,10,BREAD/BAKERY,1.0,,,,3.0
64352,1/3/13,31,105576,Babahoyo,B,10,GROCERY I,0.0,,,,5.0
64353,1/3/13,31,105693,Babahoyo,B,10,GROCERY I,0.0,,,,8.0
64354,1/3/13,31,105857,Babahoyo,B,10,GROCERY I,0.0,,,,5.0
64355,1/3/13,31,106716,Babahoyo,B,10,GROCERY I,0.0,,,,3.0
64356,1/3/13,31,108698,Babahoyo,B,10,DELI,1.0,,,,3.0
65120,1/3/13,32,103501,Guayaquil,C,3,CLEANING,0.0,,,,2.0
65121,1/3/13,32,105576,Guayaquil,C,3,GROCERY I,0.0,,,,17.0
65122,1/3/13,32,105693,Guayaquil,C,3,GROCERY I,0.0,,,,1.0
65123,1/3/13,32,106716,Guayaquil,C,3,GROCERY I,0.0,,,,4.0
65635,1/3/13,33,103501,Quevedo,C,3,CLEANING,0.0,,,,11.0
65636,1/3/13,33,103520,Quevedo,C,3,GROCERY I,0.0,,,,4.0
65637,1/3/13,33,105576,Quevedo,C,3,GROCERY I,0.0,,,,14.0
65638,1/3/13,33,105693,Quevedo,C,3,GROCERY I,0.0,,,,4.0
65639,1/3/13,33,105857,Quevedo,C,3,GROCERY I,0.0,,,,2.0
65640,1/3/13,33,106716,Quevedo,C,3,GROCERY I,0.0,,,,2.0
65641,1/3/13,33,108701,Quevedo,C,3,DELI,1.0,,,,2.0
66323,1/3/13,34,103501,Guayaquil,B,6,CLEANING,0.0,,,,3.0
66324,1/3/13,34,103520,Guayaquil,B,6,GROCERY I,0.0,,,,1.0
66325,1/3/13,34,103665,Guayaquil,B,6,BREAD/BAKERY,1.0,,,,3.0
66325,1/3/13,34,103665,Guayaquil,B,6,GROCERY I,0.0,,,,3.0
66326,1/3/13,34,105693,Guayaquil,B,6,GROCERY I,0.0,,,,10.0
66327,1/3/13,34,105857,Guayaquil,B,6,GROCERY I,0.0,,,,3.0
66328,1/3/13,34,106716,Guayaquil,B,6,GROCERY I,0.0,,,,5.0
